2.83	159.4521179
2.84	159.4505005
2.85	159.543045
2.86	159.5787201
2.87	159.6108398
2.88	159.6397552
2.89	159.7597504
2.9	159.7737732
2.91	159.7875977
2.92	159.8928223
2.93	159.9875336
2.94	159.9787598
2.95	160.0184784
2.96	160.053009
2.97	160.1316833
2.98	160.2037201
2.99	160.2673187
3	160.3245697
3.01	160.3760986
3.02	160.4224701
3.03	160.370224
3.04	160.418396
3.05	160.5545349
3.06	160.4890594
3.07	160.5241394
3.08	160.5093231
3.09	160.5899658
3.1	160.6149597
3.11	160.6374359
3.12	160.7516785
3.13	160.7604828
3.14	160.8160248
3.15	160.7720184
3.16	160.7787933
3.17	160.8325043
3.18	160.9272308
3.19	160.9185028
3.2	161.0046234
3.21	161.0357513
3.22	161.0637665
3.23	161.0877533
3.24	161.1105652
3.25	161.1310883
3.26	161.1959686
3.27	161.2543335
3.28	161.2128754
3.29	161.2707977
3.3	161.3216858
3.31	161.3674774
3.32	161.4087067
3.33	161.4470367
3.34	161.386322
3.35	161.4256592
3.36	161.555069
3.37	161.5775452
3.38	161.5049896
3.39	161.5324554
3.4	161.5571899
3.41	161.5794525
3.42	161.6006927
3.43	161.6186066
3.44	161.6347198
3.45	161.6492157
3.46	161.6158905
3.47	161.5858765
3.48	161.6992645
3.49	161.6133118
3.5	161.6299438
3.51	161.6461487
3.52	161.7534943
3.53	161.7561188
3.54	161.7584839
3.55	161.8558197
3.56	161.8482208
3.57	161.8413696
3.58	161.8352051
3.59	161.924881
3.6	161.9103699
3.61	161.8973083
3.62	161.979538
3.63	161.9607849
3.64	161.9426727
3.65	161.9263763
3.66	162.005722
3.67	162.0783386
3.68	162.0484772
3.69	162.0216064
3.7	161.9974213
3.71	162.1172638
3.72	162.0371246
3.73	162.0113983
3.74	162.0822144
3.75	162.0531921
3.76	162.1198425
3.77	162.0858307
3.78	162.0552216
3.79	162.1228943
3.8	162.0885773
3.81	162.1053009
3.82	162.1191254
3.83	162.1327972
3.84	162.1914978
3.85	162.1979218
3.86	162.2501068
3.87	162.2042847
3.88	162.2558289
3.89	162.2082214
3.9	162.2593689
3.91	162.3066254
3.92	162.2539368
3.93	162.3005066
3.94	162.3436432
3.95	162.3812561
3.96	162.3210907
3.97	162.3609467
3.98	162.398056
3.99	162.3826141
4	162.3699188
4.01	162.3108978
4.02	162.3530121
4.03	162.389679
4.04	162.3286743
4.05	162.3677826
4.06	162.4981842
4.07	162.4263458
4.08	162.3616791
4.09	162.3987122
4.1	162.4308014
4.11	162.4133148
4.12	162.396347
4.13	162.4299011
4.14	162.4588776
4.15	162.4849701
4.16	162.5096588
4.17	162.5306702
4.18	162.597168
4.19	162.6094208
4.2	162.5740662
4.21	162.588623
4.22	162.6493378
4.23	162.6099854
4.24	162.6209564
4.25	162.6308441
4.26	162.6397247
4.27	162.648941
4.28	162.7024078
4.29	162.6577606
4.3	162.6651611
4.31	162.6706238
4.32	162.5815277
4.33	162.5953522
4.34	162.6090088
4.35	162.6200867
4.36	162.6300507
4.37	162.6390076
4.38	162.6483002
4.39	162.6554413
4.4	162.66185
4.41	162.7628632
4.42	162.6645355
4.43	162.6700592
4.44	162.7702484
4.45	162.7651825
4.46	162.7606354
4.47	162.756546
4.48	162.7540741
4.49	162.844635
4.5	162.8321381
4.51	162.7281189
4.52	162.8212738
4.53	162.8111115
4.54	162.8019714
4.55	162.7949677
4.56	162.881424
4.57	162.8652496
4.58	162.8519135
4.59	162.8386993
4.6	162.9207916
4.61	162.9019012
4.62	162.8836823
4.63	162.9612885
4.64	162.9371185
4.65	162.9166107
4.66	162.8969116
4.67	162.8791962
4.68	162.9584503
4.69	162.9345703
4.7	162.9130859
4.71	162.9413605
4.72	162.9667969
4.73	162.8480988
4.74	162.8352509
4.75	162.9189148
4.76	162.9465942
4.77	162.876297
4.78	162.8618622
4.79	162.9416351
4.8	162.9194336
4.81	162.8994598
4.82	162.9766998
4.83	162.951004
4.84	163.0218658
4.85	163.0392609
4.86	162.9609222
4.87	162.9844055
4.88	163.0055389
4.89	162.976944
4.9	162.9512177
4.91	163.0232849
4.92	162.9929199
4.93	162.9656067
4.94	162.9410095
4.95	163.0140839
4.96	162.9846497
4.97	163.0521393
4.98	163.0665131
4.99	163.0794373
5	163.043457
5.01	163.0123138
5.02	163.0770416
5.03	163.0413055
5.04	163.00914
5.05	163.0754242
5.06	163.1338348
5.07	163.0924225
5.08	163.0563812
5.09	163.0227051
5.1	163.0864105
5.11	163.1449432
5.12	163.102417
5.13	163.0641479
5.14	163.1249237
5.15	163.0843964
5.16	163.0479126
5.17	163.0150909
5.18	163.0807648
5.19	163.0446625
5.2	163.1061554
5.21	163.1627197
5.22	163.1184235
5.23	163.0785522
5.24	163.1378784
5.25	163.0960541
5.26	163.15242
5.27	163.1103668
5.28	163.0713043
5.29	163.1301422
5.3	163.1843109
5.31	163.1378632
5.32	163.0960388
5.33	163.1523895
5.34	163.1103363
5.35	163.1652679
5.36	163.1207123
5.37	163.175827
5.38	163.1302185
5.39	163.0891571
5.4	163.1474304
5.41	163.1510468
5.42	163.1555023
5.43	163.1119232
5.44	163.167923
5.45	163.1230927
5.46	163.22435
5.47	163.1275024
5.48	163.1807098
5.49	163.134613
5.5	163.0943451
5.51	163.1508636
5.52	163.2017517
5.53	163.1547699
5.54	163.1112518
5.55	163.1660919
5.56	163.1690521
5.57	163.1717377
5.58	163.1265259
5.59	163.2274475
5.6	163.2242737
5.61	163.1738129
5.62	163.1284027
5.63	163.1827393
5.64	163.1840515
5.65	163.1840057
5.66	163.1387787
5.67	163.1908722
5.68	163.2377472
5.69	163.1871643
5.7	163.1404114
5.71	163.1923218
5.72	163.2402802
5.73	163.2822113
5.74	163.2259521
5.75	163.2705536
5.76	163.3094482
5.77	163.3444672
5.78	163.2832184
5.79	163.3208618
5.8	163.3083496
5.81	163.2494965
5.82	163.2441254
5.83	163.285675
5.84	163.2290649
5.85	163.1793518
5.86	163.2273712
5.87	163.2705994
5.88	163.2167206
5.89	163.1670227
5.9	163.2638855
5.91	163.2570648
5.92	163.2973328
5.93	163.239563
5.94	163.2827911
5.95	163.3204803
5.96	163.2603912
5.97	163.3015442
5.98	163.2433472
5.99	163.3789673
